basari_sirasi,tyt_turkce,tyt_matematik,tyt_sosyal,tyt_fen
119610.0,28.7,23.4,12.4,11.8
149038.0,26.8,26.4,11.3,9.3
116716.0,27.9,22.7,11.0,11.9
107785.0,22.5,29.5,8.2,8.5
149196.0,29.0,22.7,12.3,9.9
140088.0,25.5,23.1,10.9,11.4
279262.0,25.9,17.3,12.2,9.4
149271.0,26.2,22.3,11.1,11.1
137187.0,24.7,22.8,9.8,10.9
139716.0,28.3,20.7,11.8,10.7
149307.0,27.8,22.0,11.2,11.9
178324.0,27.0,19.6,10.8,10.8
177642.0,30.9,25.6,11.0,7.9
149317.0,24.8,25.3,10.0,12.6
164152.0,23.0,20.3,12.5,14.3
153193.0,28.6,21.5,11.7,9.1
149417.0,28.8,22.2,11.4,12.3
152057.0,27.5,20.8,10.5,11.9
136326.0,27.8,23.3,11.7,11.4
149433.0,26.9,22.1,11.3,11.5
143886.0,25.4,22.5,10.6,11.2
197032.0,28.4,21.2,12.0,9.8
149481.0,28.2,22.7,11.8,11.7
166996.0,27.0,21.5,10.2,11.8
139831.0,28.2,22.4,12.1,10.5
149526.0,28.6,22.2,11.5,12.2
166671.0,26.2,21.6,10.7,10.6
210821.0,27.0,22.0,12.4,6.2
149539.0,30.8,18.9,12.9,13.8
184398.0,27.7,22.7,10.8,8.8
139158.0,30.8,21.2,13.4,11.8
149584.0,28.0,24.8,13.8,13.1
271582.0,24.7,15.5,10.4,8.2
149723.0,27.3,21.5,12.0,12.4
110206.0,29.2,24.9,11.9,12.6
158706.0,26.6,22.3,11.2,10.1
149844.0,27.2,23.4,11.5,10.6
175956.0,25.2,22.4,10.6,9.8
186220.0,26.6,21.1,11.0,10.5
149984.0,27.4,21.6,11.5,11.8
181604.0,25.5,22.3,10.8,10.4
208712.0,26.0,18.5,11.6,9.5
150017.0,26.4,22.8,11.5,11.9
167406.0,24.8,21.6,10.0,10.3
297940.0,24.8,10.0,11.8,1.0
150243.0,24.5,10.8,9.3,17.5
147136.0,27.1,20.9,11.6,10.6
150377.0,28.0,20.8,10.5,11.3
140621.0,25.4,22.5,10.2,11.0
153318.0,26.5,21.8,12.0,10.5
150588.0,26.5,21.4,10.8,11.6
155938.0,24.4,20.5,10.2,11.3
143547.0,29.2,22.5,12.8,10.8
150613.0,28.4,23.3,12.3,12.6
180953.0,26.7,24.8,10.2,9.0
298158.0,26.7,17.7,11.3,8.6
151053.0,26.2,21.9,10.8,12.1
160142.0,27.6,24.3,10.8,12.0
157679.0,28.6,22.7,11.9,9.6
151414.0,27.4,22.0,11.0,11.6
187143.0,25.6,20.2,9.9,10.0
173293.0,29.1,17.8,13.4,7.8
151579.0,28.2,19.2,13.8,12.2
197570.0,24.5,12.5,13.5,12.0
151644.0,28.9,19.5,8.8,9.6
150797.0,32.5,22.5,4.3,8.0
138397.0,28.1,22.5,11.4,11.2
151657.0,28.2,21.6,11.6,12.5
192103.0,26.3,19.4,9.7,8.9
147528.0,27.4,21.2,11.8,10.9
151732.0,27.5,21.2,11.0,11.2
145545.0,26.5,21.2,10.6,10.7
169288.0,26.4,21.0,11.6,10.1
151953.0,27.9,20.2,11.7,12.1
133663.0,26.2,23.9,11.1,11.3
134368.0,28.2,21.0,11.0,9.1
151993.0,24.8,22.2,9.9,9.5
111633.0,27.0,23.1,12.4,12.5
152932.0,27.0,21.1,11.6,10.3
152031.0,26.4,22.7,11.7,11.7
178631.0,23.9,21.1,9.5,10.6
173133.0,26.5,19.8,12.0,10.3
152050.0,27.6,21.3,11.9,11.6
135671.0,26.3,23.3,11.0,11.6
73971.0,28.8,23.0,14.2,10.5
152322.0,23.8,25.0,8.8,12.5
76116.0,31.3,23.3,13.8,12.5
159040.0,27.3,24.0,12.1,10.0
152760.0,26.0,23.3,10.8,11.2
188519.0,24.3,21.1,9.8,10.0
136142.0,29.2,21.0,13.5,10.1
152761.0,26.0,23.7,8.0,13.5
161884.0,28.2,21.7,11.5,9.4
153034.0,27.8,22.2,11.2,12.2
143329.0,26.0,23.4,10.8,11.6
161700.0,26.4,22.1,12.6,10.3
153379.0,26.3,22.2,11.9,12.1
171639.0,25.4,21.6,10.6,10.8
194804.0,26.6,20.3,11.7,9.6
153587.0,26.1,22.1,11.6,11.7
187791.0,24.7,18.9,10.6,10.7
131156.0,26.3,24.2,12.0,11.3
153642.0,25.8,22.7,11.9,11.6
183552.0,25.0,23.6,10.1,10.3
164172.0,28.1,20.6,11.8,10.2
153671.0,28.0,22.0,11.8,11.6
182118.0,26.1,20.4,10.5,10.3
148653.0,27.9,22.5,11.7,10.8
153727.0,28.1,22.8,11.3,11.3
154780.0,26.3,22.0,10.9,11.1
229614.0,26.0,19.0,12.1,9.4
153802.0,27.0,23.5,12.3,13.0
136962.0,29.3,23.2,12.6,11.3
154005.0,28.2,21.4,11.5,12.2
178511.0,26.7,19.8,11.0,10.8
147802.0,28.0,22.7,12.2,11.0
154061.0,27.5,20.9,11.1,11.1
150427.0,25.4,21.5,10.7,10.5
147828.0,28.9,22.0,11.3,11.5
154095.0,27.0,18.6,11.6,10.1
146786.0,23.5,22.5,10.6,12.3
147357.0,30.4,19.4,12.0,10.6
154311.0,28.9,22.2,13.2,11.0
125552.0,27.6,24.9,9.0,13.8
132820.0,29.1,22.9,12.7,10.5
154392.0,26.9,22.9,11.5,11.0
177870.0,26.7,22.3,11.5,10.6
161964.0,27.1,21.7,12.0,9.6
154518.0,28.3,22.9,11.9,12.6
199600.0,24.9,22.0,10.3,10.0
272982.0,24.7,20.0,10.7,7.9
155083.0,27.2,22.8,11.6,11.3
162602.0,26.1,22.1,10.9,11.1
175149.0,27.4,19.9,11.7,10.4
155166.0,27.1,22.1,11.5,12.0
134129.0,26.1,23.7,11.2,12.1
178706.0,25.2,24.4,10.4,9.8
155319.0,25.8,23.5,11.4,12.0
138757.0,30.2,22.6,11.1,11.5
155492.0,23.3,24.0,11.9,13.8
153283.0,26.4,24.0,7.6,9.9
139387.0,28.2,22.4,12.2,10.5
155503.0,28.5,22.0,11.9,11.5
208766.0,25.0,17.7,10.1,9.9
289020.0,24.8,13.7,10.7,7.5
155642.0,27.6,19.1,12.7,11.9
163816.0,28.6,20.9,11.7,9.8
155749.0,28.0,21.9,11.6,11.2
196359.0,26.0,19.1,10.3,9.2
171781.0,27.7,21.1,11.6,10.0
155774.0,23.9,21.5,11.7,10.9
165923.0,20.0,19.7,9.8,9.0
154174.0,27.2,20.6,11.6,9.6
156084.0,26.8,21.3,11.1,11.4
150063.0,24.5,21.5,9.1,10.8
209592.0,25.3,18.6,11.4,8.9
156097.0,27.2,21.4,11.0,12.4
128736.0,26.4,24.7,11.1,11.3
141116.0,29.2,20.7,11.4,9.7
156139.0,29.5,23.1,11.9,10.0
120034.0,29.3,21.9,12.2,12.6
150559.0,29.2,19.4,10.9,10.3
156263.0,27.9,21.5,11.5,10.0
151079.0,26.2,20.4,12.2,10.4
148100.0,27.7,21.8,12.0,10.4
156300.0,27.5,20.8,11.3,11.7
154798.0,25.8,21.0,10.5,11.1
153783.0,28.2,20.0,10.3,9.5
156350.0,27.8,20.4,13.5,10.6
152335.0,24.1,20.2,8.8,11.0
174301.0,27.9,20.9,11.6,8.6
156412.0,27.8,23.3,11.7,10.7
151487.0,25.7,23.0,10.5,11.4
206676.0,26.5,20.4,11.7,9.1
156464.0,25.8,23.0,11.3,12.6
157998.0,26.3,23.7,10.9,10.5
146992.0,26.6,22.1,11.6,9.7
156631.0,26.1,21.5,11.2,11.1
156439.0,25.2,21.6,10.7,10.6
143674.0,26.3,22.3,12.0,9.8
156734.0,27.1,21.8,11.5,11.5
177288.0,24.5,21.3,10.6,10.2
163470.0,27.6,25.6,9.5,8.3
157418.0,26.6,21.7,10.8,10.3
114009.0,27.8,22.9,12.0,13.5
211767.0,26.9,19.4,11.5,9.8
157490.0,27.6,22.7,13.7,13.1
157131.0,27.5,21.3,11.6,10.4
164658.0,28.1,23.8,12.5,9.7
157729.0,27.6,20.6,12.3,14.1
186255.0,23.1,23.7,9.2,9.8
174162.0,24.2,24.8,13.3,11.0
157810.0,28.2,23.2,12.4,11.8
250546.0,23.4,17.4,9.6,10.0
178856.0,27.3,19.8,12.1,8.9
157833.0,27.0,21.7,11.9,11.4
137305.0,26.3,22.9,11.3,12.0
158343.0,27.5,20.6,12.2,9.8
157959.0,26.5,21.2,11.1,11.6
187311.0,25.1,20.5,10.7,9.9
218865.0,26.6,18.7,10.6,9.5
158012.0,27.3,22.1,12.1,11.9
185016.0,24.9,19.5,9.9,10.5
152314.0,24.2,25.2,9.9,9.2
158045.0,25.5,20.0,13.1,10.1
154949.0,23.3,21.1,9.2,10.3
171678.0,26.1,22.0,11.3,8.5
158160.0,27.2,21.6,10.6,10.9
189963.0,23.3,22.9,8.8,9.2
172721.0,27.5,21.4,11.4,9.5
158521.0,28.0,22.8,11.3,11.7
142372.0,26.5,22.9,11.5,12.4
294137.0,22.1,19.4,9.4,7.4
158546.0,25.6,21.8,9.6,9.9
149654.0,25.4,22.2,10.1,10.9
174074.0,26.7,21.0,11.2,9.2
158560.0,27.2,22.7,11.8,11.5
183033.0,24.5,20.4,10.2,10.2
248031.0,27.0,19.8,11.5,8.5
158582.0,27.0,22.6,11.8,11.9
153119.0,26.4,24.2,11.6,11.2
214460.0,25.3,18.4,11.6,8.9
158615.0,27.0,22.3,11.3,10.5
188466.0,25.2,19.8,10.4,9.8
282343.0,24.5,18.6,11.7,10.0
158722.0,27.9,21.0,11.1,11.9
200559.0,26.0,19.2,10.6,10.2
153231.0,27.8,22.3,11.9,10.3
158974.0,27.4,21.4,11.1,10.8
158065.0,26.0,21.4,10.2,10.5
137618.0,22.0,20.0,3.5,12.5
159265.0,31.3,22.3,10.0,6.5
154762.0,27.2,21.2,11.3,10.2
159567.0,27.1,21.2,10.8,10.8
157016.0,24.6,20.0,10.3,10.8
141611.0,28.2,23.3,12.3,10.0
159766.0,27.4,21.9,12.1,12.8
263739.0,25.8,17.6,10.2,8.2
163235.0,28.3,21.4,12.3,10.3
160093.0,28.1,22.6,11.5,12.1
180693.0,27.5,20.6,10.7,10.5
140876.0,30.2,28.3,14.7,11.0
160270.0,28.6,20.1,12.3,12.2
207645.0,22.5,21.0,6.8,9.2
158764.0,26.6,21.8,11.2,9.3
160294.0,26.6,20.3,10.9,10.8
157504.0,24.7,21.1,9.9,10.5
158966.0,24.2,19.1,9.2,7.0
160321.0,21.4,20.3,10.0,12.1
188417.0,22.7,19.4,8.7,9.8
149537.0,29.6,19.5,11.8,11.6
160460.0,28.4,22.0,11.7,12.0
182331.0,25.5,20.1,9.3,12.8
173073.0,28.2,23.1,13.4,9.1
160584.0,18.8,24.3,10.9,11.5
286777.0,19.8,12.5,7.1,6.6
161017.0,25.6,20.4,11.1,11.0
120737.0,27.9,22.9,12.1,12.1
141743.0,28.6,23.8,12.5,10.8
161212.0,28.3,22.9,12.2,12.5
190479.0,25.6,20.7,11.6,11.0
172704.0,26.4,22.5,12.4,8.6
161248.0,29.5,22.7,10.9,7.5
155706.0,27.7,25.1,11.2,9.9
160358.0,27.4,18.7,10.8,10.6
161454.0,25.0,21.7,10.1,9.6
168524.0,25.0,20.6,8.1,11.8
257226.0,23.0,19.1,9.6,7.2
161597.0,28.8,21.8,12.0,13.7
185238.0,26.3,22.4,12.3,12.1
155430.0,27.6,22.6,12.2,9.6
161771.0,27.4,21.7,8.8,13.0
171150.0,27.6,21.1,11.6,10.1
161865.0,27.8,21.2,11.4,11.9
163486.0,26.5,22.0,11.8,11.6
154130.0,26.8,23.6,11.4,10.6
161945.0,26.9,21.2,11.3,11.5
159529.0,23.9,21.0,10.2,10.8
220403.0,24.7,18.9,11.8,9.0
161948.0,27.4,21.7,11.0,11.9
153242.0,25.2,22.3,10.7,11.6
164378.0,27.6,16.5,9.2,11.4
162063.0,17.5,24.3,4.8,13.3
299283.0,27.3,16.7,10.6,8.4
162093.0,27.2,19.5,11.3,12.3
156295.0,26.7,20.2,10.2,10.8
250988.0,28.0,18.0,11.2,9.4
162417.0,29.4,21.3,11.9,12.3
120432.0,28.5,23.7,12.4,12.5
191675.0,25.2,19.0,11.2,9.5
162536.0,26.5,25.8,9.9,10.5
276019.0,27.2,17.6,11.8,8.8
162549.0,27.0,21.9,12.2,12.7
139801.0,26.6,23.3,11.5,12.1
231583.0,24.9,17.6,10.6,8.2
162835.0,26.8,20.7,11.1,11.9
195631.0,24.7,19.9,9.5,10.3
157627.0,27.3,20.5,11.3,10.2
162912.0,27.5,20.6,11.1,10.6
161806.0,25.6,20.5,10.2,10.7
159825.0,27.5,21.0,11.2,9.7
162948.0,26.8,20.0,10.9,10.8
161551.0,24.5,19.9,10.3,11.0
151216.0,28.2,22.9,11.7,9.4
163140.0,28.8,21.6,11.6,10.2
159818.0,27.9,19.1,10.8,11.4
147647.0,27.3,17.6,11.0,11.7
163215.0,28.1,22.2,12.0,12.0
181591.0,27.7,20.9,10.8,11.2
163603.0,26.8,21.1,12.0,9.9
163239.0,26.7,21.1,11.2,10.9
189088.0,23.8,20.5,10.5,10.0
154433.0,29.3,17.1,10.9,9.6
163250.0,26.3,19.8,9.9,11.3
157554.0,27.1,21.0,10.5,10.4
241054.0,26.8,18.3,11.5,9.0
163354.0,28.1,21.7,11.7,11.8
169979.0,27.0,22.1,10.2,10.8
147016.0,29.6,23.2,9.6,8.7
163538.0,28.1,22.1,11.5,10.4
126298.0,28.9,21.7,12.2,12.3
210948.0,27.2,17.1,12.9,8.3
163544.0,28.6,24.1,12.1,10.0
178942.0,29.4,24.1,10.7,11.4
296559.0,24.8,13.6,11.2,6.6
163547.0,29.0,19.6,12.0,12.8
118268.0,28.3,24.6,11.6,13.2
156139.0,27.4,21.2,12.1,10.1
163564.0,28.3,21.3,11.7,11.7
201736.0,26.4,18.5,10.1,9.9
673115.0,21.2,10.3,7.2,3.5
163667.0,29.0,18.6,11.4,13.5
132083.0,31.9,16.8,11.3,12.8
171196.0,30.9,17.9,13.9,9.5
163824.0,28.9,22.3,10.4,11.5
174131.0,27.7,22.3,10.1,11.0
158235.0,27.0,21.6,11.7,10.4
163987.0,28.5,21.7,12.1,10.7
156734.0,24.2,21.4,8.7,10.5
161038.0,28.9,19.1,12.7,10.9
164018.0,29.5,23.6,12.8,8.1
188135.0,25.1,25.5,10.3,13.0
152471.0,27.3,21.0,12.2,10.9
164051.0,26.6,20.4,11.7,11.4
203628.0,24.8,19.0,10.4,10.2
143745.0,28.6,22.4,11.9,10.7
164198.0,27.8,19.8,12.7,12.1
195805.0,24.5,19.9,10.7,10.2
164273.0,27.9,23.6,10.6,9.2
164208.0,29.1,21.6,11.3,10.8
138106.0,27.3,22.7,10.9,11.2
147878.0,29.3,21.5,11.7,10.3
164222.0,30.1,22.4,12.8,11.5
212457.0,26.7,20.8,10.7,10.2
217250.0,26.5,19.7,9.2,7.3
164386.0,27.0,19.8,11.5,10.1
134085.0,27.3,25.3,9.8,12.1
179231.0,29.8,23.3,12.7,8.7
164512.0,28.0,23.1,10.8,9.1
200887.0,26.9,18.4,9.0,9.7
163378.0,26.9,20.3,11.7,10.5
159233.0,28.2,19.3,12.4,10.6
164672.0,29.2,17.9,11.0,10.1
164082.0,27.0,23.5,11.8,9.1
153076.0,27.2,18.8,11.0,9.9
165262.0,27.8,21.2,11.3,10.7
154283.0,27.9,19.9,11.5,10.1
150067.0,27.4,21.9,12.0,10.0
165419.0,26.6,23.2,11.9,11.1
183493.0,25.5,21.3,10.2,10.8
172327.0,27.6,20.1,11.6,9.5
165436.0,27.7,20.8,11.7,11.5
196116.0,25.1,20.3,9.9,9.5
159541.0,28.2,20.8,10.6,10.2
165614.0,28.6,21.6,11.1,10.4
156392.0,26.5,22.4,11.7,10.2
165628.0,26.1,21.2,11.6,11.6
189214.0,25.1,21.2,10.6,10.3
158967.0,27.2,21.3,12.1,9.9
165634.0,26.9,20.4,10.7,10.6
163129.0,25.8,19.6,10.7,10.6
172406.0,28.0,20.1,12.4,10.2
165659.0,29.3,20.6,13.3,12.2
171383.0,27.1,20.7,11.1,11.7
172185.0,27.2,22.1,12.4,8.6
165692.0,24.9,21.3,11.2,11.3
198155.0,25.6,21.1,11.2,11.0
161944.0,26.9,20.0,11.0,9.8
165755.0,27.0,20.2,10.8,10.4
164676.0,25.4,19.8,10.6,10.3
294465.0,26.3,15.9,10.6,7.7
165831.0,27.5,20.2,11.7,11.8
164485.0,26.1,22.4,10.1,10.8
167676.0,27.1,20.1,11.3,9.4
165880.0,26.2,21.3,10.7,10.8
161554.0,25.2,20.6,10.2,10.3
223313.0,26.1,18.2,11.2,8.9
165980.0,25.2,20.7,11.2,11.8
203514.0,24.9,19.1,10.6,9.9
156279.0,25.2,25.2,11.4,8.9
165984.0,28.9,15.0,14.9,15.8
202232.0,27.4,18.2,8.7,13.4
254920.0,25.8,18.0,11.5,7.2
166135.0,27.0,20.8,11.2,11.6
183421.0,24.8,22.2,10.7,9.7
295939.0,26.6,17.6,10.1,8.2
166174.0,27.7,21.8,11.6,11.4
181172.0,25.4,21.6,10.3,10.7
208997.0,27.6,19.8,12.2,9.9
166492.0,28.5,20.8,11.9,12.2
167925.0,25.9,21.0,11.5,11.9
263191.0,25.5,16.6,9.8,8.2
166500.0,26.1,21.7,11.4,11.8
168224.0,26.0,23.4,11.0,10.8
157294.0,28.0,21.8,12.0,10.4
166540.0,25.3,24.9,12.1,8.9
211057.0,22.6,19.6,10.9,9.9
145325.0,27.3,24.0,12.2,9.2
166874.0,28.6,21.0,12.0,10.1
165222.0,26.9,21.0,10.9,10.5
161824.0,26.8,21.7,11.6,10.4
167208.0,27.4,21.9,10.8,11.0
139759.0,25.5,23.3,10.8,11.4
178370.0,27.4,21.3,11.9,10.5
167478.0,28.0,21.6,11.5,11.4
162040.0,27.0,23.2,10.9,10.8
208209.0,27.2,17.0,8.5,10.6
167506.0,25.0,24.1,9.9,9.6
148992.0,22.3,26.7,11.0,10.1
183588.0,29.2,19.0,12.2,9.1
167688.0,28.0,21.1,11.7,11.9
171793.0,26.9,20.0,11.3,11.1
162417.0,27.3,21.2,11.0,9.9
168258.0,27.5,19.7,11.0,11.0
166141.0,25.4,20.8,10.3,10.3
199207.0,27.4,18.0,12.1,10.2
168383.0,25.6,20.3,11.7,11.8
168181.0,25.9,19.8,10.2,11.2
165834.0,27.5,21.8,11.6,9.2
168507.0,26.4,21.3,11.8,11.0
249708.0,25.5,18.9,9.4,8.4
170475.0,28.1,20.7,10.5,9.8
168558.0,28.9,22.4,10.8,11.0
162183.0,27.5,20.5,11.7,9.6
155893.0,28.7,22.1,12.9,10.3
168586.0,27.0,21.6,11.9,12.1
194331.0,24.7,18.8,11.1,9.8
187579.0,27.7,16.0,12.9,8.2
168619.0,25.8,22.0,9.9,11.5
228712.0,26.2,17.1,10.8,11.0
179756.0,29.0,19.6,11.3,9.6
168690.0,28.3,21.2,10.9,12.4
149034.0,28.2,22.6,11.6,11.9
298484.0,23.4,18.6,8.4,8.6
168702.0,25.3,19.3,8.8,12.5
191386.0,25.3,17.8,11.3,10.8
168806.0,24.2,21.6,10.3,9.3
165552.0,30.2,19.5,11.9,11.5
202733.0,25.8,21.1,11.5,9.1
168878.0,26.1,22.8,10.9,10.4
197957.0,24.2,20.9,11.0,10.1
297016.0,27.4,17.2,11.4,8.9
168978.0,29.4,22.8,12.4,12.4
188694.0,27.4,20.4,11.0,11.5
164113.0,28.0,21.6,11.6,9.4
169000.0,27.8,21.0,11.3,10.6
168360.0,26.7,23.1,10.4,10.4
160134.0,28.6,17.8,11.9,10.0
169017.0,25.7,20.8,10.3,11.8
152526.0,26.8,21.6,11.0,9.3
204889.0,31.1,21.2,11.8,7.6
169047.0,31.9,20.2,13.0,13.4
163564.0,26.3,21.9,11.8,11.9
198203.0,26.2,18.3,11.2,9.5
169181.0,26.2,21.8,11.2,11.7
177375.0,26.4,22.1,10.5,10.4
163263.0,27.6,20.4,11.4,9.7
169283.0,27.2,22.2,11.7,10.7
215562.0,25.1,21.5,10.1,8.5
194408.0,29.1,19.0,12.1,9.3
169416.0,29.9,20.6,12.4,12.0
233274.0,27.4,18.4,11.6,10.9
164639.0,26.7,20.4,11.2,10.6
169540.0,28.2,17.9,11.3,10.0
157412.0,27.7,20.1,9.8,10.2
228458.0,25.5,20.9,10.8,8.8
169598.0,25.9,22.4,11.3,11.6
192599.0,24.3,19.5,10.2,10.6
186525.0,25.8,23.3,11.2,8.5
169667.0,27.1,23.0,11.4,10.4
203447.0,22.7,20.6,8.9,9.3
168137.0,27.3,21.0,12.2,10.2
169716.0,26.4,21.1,11.6,11.1
197550.0,23.8,21.2,10.2,9.7
205714.0,26.2,19.4,12.1,8.7
165949.0,27.4,19.4,11.4,9.8
169859.0,26.9,19.9,11.0,10.5
169203.0,25.2,20.1,9.8,9.9
169241.0,26.1,21.9,12.0,7.2
169882.0,27.5,19.5,11.5,12.0
275711.0,28.3,18.8,11.4,8.7
169894.0,28.1,21.4,11.9,11.4
208462.0,26.9,20.2,10.3,10.0
169928.0,26.6,22.7,11.6,10.5
169899.0,26.0,21.6,10.5,10.5
159527.0,24.6,22.0,10.9,11.4
163405.0,27.5,16.4,8.4,10.7
169963.0,28.1,16.8,10.7,11.6
152804.0,25.8,22.4,11.3,9.7
177719.0,27.9,22.2,12.2,9.7
170017.0,28.2,22.4,11.3,11.3
192646.0,26.2,20.2,10.1,10.5
218888.0,24.9,17.8,11.7,9.0
170081.0,27.2,20.0,11.1,12.2
190287.0,22.4,20.0,8.3,8.2
167290.0,27.4,20.7,11.3,9.9
170574.0,27.2,20.0,10.9,10.8
169998.0,25.1,19.3,10.4,10.1
168696.0,27.8,18.0,11.6,8.9
170608.0,29.4,20.3,9.1,11.5
180917.0,26.1,16.5,10.3,10.8
160198.0,28.1,20.2,12.2,10.4
170838.0,24.5,21.3,11.4,10.0
210138.0,23.5,20.6,10.8,9.9
291780.0,26.6,18.2,11.4,8.1
170923.0,27.8,22.1,11.6,11.4
151513.0,27.7,22.9,10.6,11.3
286802.0,26.3,19.5,11.1,9.0
170958.0,26.8,22.1,11.8,11.8
175896.0,28.5,18.6,13.0,9.7
171034.0,29.0,20.0,11.6,12.8
167145.0,27.9,21.9,11.3,11.1
176808.0,26.9,20.8,10.8,9.5
171144.0,27.8,20.2,10.6,10.7
210776.0,27.3,17.4,10.1,9.6
182396.0,27.3,19.1,11.5,9.2
171173.0,26.8,19.8,10.9,10.1
208900.0,25.5,18.3,9.8,9.0
171092.0,28.7,20.0,10.9,10.4
171278.0,27.7,21.1,11.0,11.1
153428.0,27.0,21.5,10.9,10.8
169742.0,29.0,21.0,11.8,9.4
167821.0,26.5,19.5,11.5,10.3
171613.0,25.8,20.6,11.8,10.4
209073.0,24.7,20.1,9.9,9.8
233549.0,27.5,16.6,9.6,8.3
171880.0,27.7,18.7,10.1,10.4
160648.0,27.9,20.8,10.4,10.4
181519.0,23.0,25.9,8.2,7.2
172101.0,24.4,20.0,11.5,10.3
174630.0,27.4,22.4,9.9,11.5
175575.0,28.1,21.3,11.3,9.2
172273.0,27.7,20.7,11.6,10.9
170142.0,25.0,20.4,10.7,10.8
188544.0,26.8,20.2,12.0,9.2
172305.0,26.7,20.7,10.6,10.7
183156.0,26.0,20.8,9.8,10.3
161019.0,28.7,19.6,12.2,10.6
172481.0,27.8,19.7,11.8,10.2
215894.0,24.8,18.0,10.8,9.5
206478.0,26.2,18.2,11.7,10.3
172675.0,26.8,19.3,11.5,11.2
151456.0,25.5,22.5,10.6,11.8
212976.0,25.0,19.6,11.4,8.2
172694.0,25.8,17.9,12.6,11.2
166272.0,26.5,22.8,10.9,11.1
158983.0,28.2,21.6,12.1,9.7
172712.0,26.2,22.9,10.6,9.4
231116.0,25.3,20.1,10.6,10.9
159553.0,28.1,22.1,12.6,10.5
172760.0,26.6,21.2,12.1,12.2
213612.0,24.8,19.8,10.5,10.8
166955.0,27.2,20.4,10.9,9.9
172782.0,26.3,19.3,10.6,9.9
164635.0,24.0,19.7,10.2,10.3
155956.0,29.4,16.6,13.6,12.4
172967.0,28.5,23.6,13.5,12.8
170825.0,25.9,19.5,10.7,9.6
173000.0,28.7,18.8,11.4,9.1
171973.0,25.9,20.8,10.3,9.3
126593.0,28.3,24.3,12.4,11.8
173201.0,25.6,21.7,12.1,11.9
240582.0,26.2,18.4,11.1,10.8
176735.0,27.4,21.2,11.2,9.6
173462.0,27.7,20.9,11.6,10.9
216985.0,25.7,19.4,10.9,9.7
163747.0,28.4,21.9,12.6,8.9
173575.0,25.7,19.2,9.8,10.9
178392.0,24.9,17.9,9.4,11.1
171383.0,27.4,23.0,11.8,9.5
173721.0,26.0,21.7,11.2,11.7
159750.0,26.6,24.3,10.6,10.1
172270.0,29.0,20.0,13.4,7.8
173988.0,28.5,21.2,10.0,11.3
168899.0,28.2,19.4,12.4,11.7
211577.0,26.1,18.5,11.8,9.7
174101.0,26.2,21.1,10.6,11.8
206428.0,24.5,19.2,10.8,10.6
235818.0,25.6,20.5,11.2,8.4
174104.0,26.4,21.5,11.2,11.9
163530.0,26.4,21.6,11.2,11.1
145157.0,26.6,21.8,11.9,11.1
174228.0,25.2,17.0,10.2,10.0
154690.0,29.4,20.8,11.0,10.4
174816.0,27.8,20.4,11.4,11.0
144684.0,27.6,23.5,10.7,10.8
172176.0,27.6,16.3,12.7,8.0
174942.0,28.5,21.5,10.6,8.7
157779.0,26.8,19.3,10.3,11.4
169027.0,27.2,21.3,11.4,9.3
174967.0,27.3,19.5,10.7,10.7
172267.0,24.5,20.2,9.8,10.3
168983.0,28.3,20.9,11.3,10.2
175185.0,27.9,19.9,11.0,10.9
180211.0,26.3,20.1,10.3,10.0
144054.0,28.1,22.0,11.8,10.2
175238.0,28.9,21.0,12.8,11.1
208737.0,26.3,17.4,11.3,11.5
174195.0,27.9,19.6,11.1,9.4
175372.0,27.8,20.5,11.2,10.8
168338.0,25.4,20.7,9.4,10.8
182638.0,25.7,21.4,10.7,9.4
175641.0,25.5,20.1,11.2,10.9
150673.0,25.5,22.8,11.0,10.9
288128.0,25.6,18.3,9.7,4.4
175657.0,23.5,21.8,11.8,12.2
179290.0,24.4,19.0,11.5,11.9
208310.0,25.7,19.0,10.9,9.5
175824.0,26.4,21.3,11.2,10.7
154536.0,24.3,22.2,11.1,11.4
169950.0,26.5,20.9,11.3,9.5
176118.0,26.6,19.5,10.1,10.4
173596.0,23.5,20.1,10.1,9.9
172760.0,25.5,22.3,11.6,9.6
176232.0,26.9,22.8,11.8,10.7
229529.0,26.0,18.0,10.6,11.1
187673.0,25.6,18.7,9.9,7.5
176506.0,28.8,18.8,10.8,11.0
152508.0,27.2,22.6,11.1,11.2
180824.0,27.1,19.8,12.0,9.3
176579.0,26.7,21.2,10.8,10.9
172676.0,24.9,22.0,9.8,10.6
198868.0,26.5,17.7,11.5,9.3
176649.0,26.1,19.8,10.8,11.2
148000.0,24.7,21.1,10.3,11.6
174856.0,27.0,20.1,12.7,10.1
176809.0,26.3,23.0,12.5,11.4
285206.0,27.7,18.5,11.6,8.8
177050.0,28.1,22.6,11.8,11.2
187488.0,26.6,21.3,10.1,11.4
200790.0,28.5,18.9,9.6,9.2
177360.0,28.6,21.3,10.8,8.4
157267.0,22.3,19.9,9.1,10.3
169387.0,28.5,19.1,10.3,9.3
177613.0,28.1,19.0,9.9,9.7
165642.0,26.5,18.2,10.0,10.8
173811.0,26.2,19.4,11.3,8.8
177723.0,26.6,19.8,10.3,10.2
173685.0,23.8,19.2,9.3,10.3
173502.0,28.0,21.0,11.9,10.2
177823.0,27.4,20.3,11.0,10.6
178682.0,24.8,20.0,10.3,10.4
177164.0,29.5,18.9,13.2,8.1
177880.0,28.7,19.8,11.4,10.3
