basari_sirasi,ayt_matematik,ayt_kimya,ayt_biyoloji,ayt_fizik
75656.0,16.2,9.0,10.2,10.2
66154.0,26.8,9.2,8.1,11.6
63108.0,33.6,9.0,8.7,9.3
90134.0,19.4,6.6,8.0,8.8
66156.0,28.6,9.0,7.5,10.8
75415.0,31.2,8.4,7.7,7.9
70397.0,21.3,7.3,8.7,10.0
66161.0,28.2,8.9,8.0,11.2
71059.0,32.3,8.7,7.7,7.9
63152.0,20.7,8.6,9.7,10.7
66241.0,30.9,5.8,7.4,9.8
80589.0,28.3,9.2,8.3,8.0
150824.0,20.2,5.1,7.1,7.7
66271.0,27.1,8.8,8.1,11.0
62547.0,33.6,8.6,7.3,6.9
69737.0,21.3,7.4,9.1,9.3
66274.0,28.2,9.2,8.2,10.9
62045.0,32.4,9.1,8.9,8.3
88267.0,19.6,6.6,8.7,8.3
66511.0,30.2,8.9,7.5,10.7
62345.0,33.7,9.7,8.0,8.0
80662.0,20.1,6.2,8.7,7.9
66512.0,30.5,8.7,6.8,10.2
68126.0,33.2,8.9,7.2,7.4
67324.0,21.3,7.5,9.0,9.9
66634.0,28.8,9.3,7.8,10.4
63457.0,33.4,9.2,8.5,7.5
73770.0,20.3,7.1,8.9,10.2
66732.0,28.9,9.2,7.2,11.0
71079.0,31.9,8.5,7.8,8.3
129751.0,18.5,5.2,7.4,7.4
66792.0,28.7,8.5,7.8,10.7
64092.0,32.7,9.5,8.6,7.6
87188.0,19.7,6.4,8.0,8.6
66911.0,28.4,9.0,8.0,10.6
68862.0,32.4,8.6,7.8,7.5
66849.0,21.9,7.4,9.5,9.4
66938.0,28.5,9.3,8.4,10.1
71384.0,31.4,9.3,8.3,8.1
74849.0,20.7,7.5,9.0,9.0
67046.0,28.3,9.4,8.0,10.8
57040.0,33.1,9.0,8.6,8.0
78964.0,21.5,6.4,9.1,9.6
67076.0,28.8,9.8,8.0,10.8
77854.0,33.1,9.0,8.5,7.9
76054.0,20.8,7.7,8.0,10.0
67120.0,28.3,7.4,7.8,12.0
54886.0,34.6,8.3,7.5,8.3
82215.0,19.3,6.6,9.6,8.8
67125.0,29.0,9.9,7.6,10.0
58419.0,31.6,9.2,8.6,9.0
76789.0,20.2,6.3,9.1,10.0
67203.0,29.0,8.8,7.3,10.8
70422.0,30.9,8.5,8.6,5.7
70603.0,21.8,7.3,8.8,9.0
67215.0,28.8,8.9,8.1,9.5
73208.0,31.5,8.7,7.7,7.2
110386.0,18.8,5.2,7.3,8.3
67241.0,28.4,8.3,8.6,9.8
76113.0,31.4,9.4,6.8,7.7
84581.0,18.4,6.5,8.1,9.2
67271.0,27.7,9.4,8.1,9.3
70180.0,33.3,8.6,6.8,6.2
79226.0,19.5,7.3,8.6,9.2
67503.0,27.3,9.5,8.0,10.8
65319.0,32.8,9.1,7.7,7.7
62437.0,21.7,8.4,9.4,9.8
67749.0,27.3,8.8,7.7,10.7
82127.0,30.4,8.6,7.0,6.9
50478.0,24.7,8.4,9.5,11.1
67879.0,28.8,9.3,7.9,11.2
99244.0,29.7,8.3,6.6,6.0
166541.0,19.1,3.6,5.3,4.8
67993.0,30.3,7.4,6.1,10.8
67071.0,34.3,9.2,6.4,6.0
73749.0,20.8,6.5,8.1,8.8
68051.0,26.5,8.5,7.8,10.9
65711.0,33.0,8.8,7.8,8.4
79715.0,19.8,6.7,7.9,8.7
68054.0,26.6,8.7,7.2,11.3
67024.0,33.6,9.5,7.7,7.0
63001.0,21.0,9.1,8.8,11.7
68257.0,27.6,8.4,8.1,11.0
86463.0,29.2,8.6,7.6,6.4
88036.0,20.2,6.8,8.8,8.8
68259.0,28.5,9.0,8.0,10.7
74148.0,32.8,9.3,8.0,7.7
81654.0,19.8,7.0,8.7,9.4
68307.0,28.2,8.9,8.3,11.3
80766.0,30.7,8.4,7.6,7.4
68887.0,19.8,7.5,9.4,9.8
68437.0,29.3,9.2,8.0,11.3
77584.0,31.5,8.8,6.6,7.5
84293.0,19.2,7.0,7.9,9.8
68503.0,30.1,8.5,7.3,9.9
91655.0,31.4,8.1,6.6,5.9
76811.0,20.0,7.8,9.2,9.9
68541.0,28.0,9.1,8.1,10.6
67326.0,33.5,9.2,8.2,7.8
94963.0,18.4,6.2,8.2,7.5
68639.0,28.5,8.5,7.9,11.4
77578.0,31.8,9.0,6.7,5.9
87995.0,19.5,6.5,8.0,8.9
68683.0,28.6,8.4,7.8,10.2
71807.0,32.0,8.6,7.2,7.5
203472.0,13.0,4.3,6.6,5.0
68757.0,27.9,9.4,8.2,11.8
64699.0,33.8,8.8,8.3,7.9
83445.0,19.8,6.4,8.4,8.4
68840.0,27.8,9.3,8.1,10.9
59893.0,34.4,8.1,7.5,5.8
61002.0,22.4,8.1,9.0,10.9
68975.0,28.4,9.2,7.7,10.8
75211.0,31.5,8.6,7.8,8.1
85304.0,19.7,6.8,9.0,8.7
69268.0,28.6,8.6,7.9,10.5
76467.0,31.0,8.3,8.1,7.7
91104.0,20.2,6.0,8.1,8.6
69277.0,28.6,8.9,7.8,10.9
79940.0,30.9,8.6,7.3,7.2
93958.0,18.9,6.7,8.6,9.1
69958.0,19.6,7.7,9.4,8.3
69376.0,28.0,9.5,8.1,9.8
79332.0,31.2,8.5,7.9,8.3
80577.0,19.4,7.7,8.8,8.9
69419.0,28.0,9.2,7.6,11.4
62935.0,32.5,8.4,8.8,7.8
63097.0,22.7,7.9,8.4,10.0
69435.0,28.1,9.1,7.8,11.1
74247.0,32.0,8.8,8.2,7.2
63236.0,21.3,7.4,10.5,10.2
69507.0,28.3,8.3,8.4,10.1
84956.0,29.0,8.7,7.2,5.6
78748.0,20.5,6.0,10.3,8.8
69585.0,26.9,10.4,8.6,9.5
42359.0,35.8,8.0,10.2,7.8
115287.0,18.0,7.0,7.8,9.7
69590.0,29.1,9.0,6.7,11.1
67196.0,34.9,7.2,7.6,6.3
83011.0,19.8,6.7,8.7,8.6
69595.0,27.8,8.8,7.6,10.4
77411.0,29.8,9.0,7.9,7.3
74959.0,20.6,6.6,7.1,9.8
69686.0,29.5,9.3,6.0,11.5
86278.0,29.3,5.9,6.0,7.4
63553.0,20.4,7.7,10.0,9.9
69728.0,27.9,8.8,7.8,10.6
78936.0,29.3,8.9,7.9,7.2
66397.0,24.9,6.9,8.7,9.6
69761.0,30.1,8.6,7.7,10.8
88831.0,33.2,7.9,6.4,7.0
72231.0,20.6,7.3,8.8,9.2
69859.0,27.8,8.4,7.8,11.0
74363.0,31.5,8.9,8.1,7.5
180713.0,17.4,5.4,6.7,6.5
69871.0,28.6,9.0,8.3,10.0
68328.0,32.6,9.1,8.5,7.3
79109.0,19.6,7.1,8.4,9.3
69946.0,27.4,9.3,8.6,11.0
61565.0,32.8,9.4,7.9,7.9
77493.0,20.5,7.3,8.6,9.9
70119.0,27.5,8.9,7.8,10.9
76907.0,30.6,8.4,7.7,8.0
74288.0,21.9,6.9,9.0,8.4
63239.0,21.6,8.0,8.0,10.7
70413.0,28.7,8.1,8.1,10.0
94310.0,29.4,8.0,7.0,5.5
65554.0,23.1,7.7,8.6,9.9
70496.0,30.6,8.6,7.2,10.3
85092.0,32.7,7.9,6.5,6.9
73496.0,21.7,6.9,8.6,8.7
70499.0,27.7,8.7,8.2,10.1
70095.0,31.9,8.7,8.3,7.3
74988.0,20.7,7.0,8.1,9.9
70514.0,28.6,8.5,7.8,11.0
74632.0,31.7,8.4,7.4,7.7
73118.0,20.9,7.4,8.3,9.9
70528.0,28.3,9.0,7.2,11.2
77328.0,30.7,8.6,7.7,7.4
74258.0,20.4,6.3,9.2,8.8
70755.0,27.8,9.1,8.2,10.0
66438.0,31.7,8.6,8.8,7.6
79359.0,18.8,6.9,8.9,9.8
70792.0,29.1,8.6,7.6,10.7
53576.0,33.2,9.6,8.7,8.6
74762.0,20.3,7.3,8.6,9.6
70893.0,27.9,8.8,7.6,10.3
69968.0,31.8,8.6,8.2,7.6
157534.0,16.8,5.4,6.9,7.6
70897.0,28.9,8.9,7.5,11.4
63652.0,32.2,9.1,8.0,8.5
78799.0,20.0,7.2,8.4,8.3
70969.0,27.5,9.1,7.9,10.3
81265.0,30.7,8.5,7.3,6.6
102022.0,18.8,5.9,7.8,8.6
89820.0,21.7,6.7,7.8,8.5
71262.0,27.3,8.3,8.8,9.4
71410.0,32.6,8.6,7.2,6.8
75999.0,19.5,6.1,8.7,9.7
71379.0,26.8,8.6,7.9,10.4
73290.0,19.9,7.1,9.3,8.9
71471.0,28.4,7.6,7.7,11.6
69636.0,30.9,6.9,9.3,7.3
79581.0,17.9,7.0,10.2,7.9
71632.0,28.4,8.5,6.7,10.6
70426.0,31.6,9.1,8.0,7.4
119235.0,17.7,5.6,7.9,7.9
71887.0,28.6,8.8,7.5,10.4
73309.0,32.6,8.5,7.8,7.9
63811.0,22.0,7.5,8.6,9.7
71942.0,28.6,8.6,7.4,10.5
89101.0,30.6,8.1,7.4,6.1
66534.0,20.8,7.3,9.0,9.9
72027.0,27.3,8.7,8.1,10.8
74608.0,31.2,8.4,7.6,7.0
75176.0,20.5,7.3,8.3,10.0
72080.0,28.0,8.6,7.5,10.4
82366.0,30.3,8.2,6.9,7.2
85596.0,18.9,5.3,8.4,8.7
72096.0,27.4,7.4,6.4,10.9
67887.0,32.4,7.8,6.3,7.6
86037.0,19.8,6.6,8.7,8.4
72155.0,29.3,8.2,7.1,9.8
77039.0,30.9,8.7,7.2,5.0
87475.0,21.2,5.5,8.6,9.4
72182.0,31.0,8.1,7.3,10.0
64292.0,37.7,9.6,5.7,5.9
70964.0,21.1,7.1,9.2,9.8
72217.0,26.6,8.8,7.7,10.5
98032.0,27.6,8.2,7.0,6.2
89967.0,17.4,5.9,8.0,9.3
72475.0,29.5,9.2,6.7,10.2
92592.0,17.5,6.0,6.5,6.2
72526.0,25.6,9.0,5.5,12.8
83236.0,29.8,8.6,7.4,6.9
132715.0,17.5,5.8,7.9,6.9
72557.0,28.8,8.5,7.6,10.3
65030.0,33.2,8.8,8.2,7.9
64178.0,21.4,7.9,9.3,9.2
72562.0,26.8,9.3,8.4,10.4
83970.0,29.6,9.1,7.5,6.9
83040.0,20.4,5.8,8.7,9.1
72604.0,29.0,8.9,7.1,10.4
74146.0,29.9,8.2,8.4,6.9
182858.0,17.0,5.5,6.5,6.6
72669.0,28.8,8.2,8.2,10.3
67807.0,33.1,9.3,8.3,7.9
66547.0,22.0,7.4,9.0,10.1
72896.0,28.6,8.6,7.8,10.5
83979.0,20.0,5.7,8.7,9.5
73074.0,28.3,8.3,8.0,11.0
71175.0,31.2,8.4,7.6,8.7
98876.0,18.5,5.4,7.1,9.5
73125.0,27.3,9.4,8.2,10.9
84648.0,20.2,6.8,8.0,8.9
73251.0,28.8,9.6,5.4,10.3
77471.0,31.8,7.7,8.1,6.7
90955.0,19.7,6.2,7.5,8.6
73287.0,27.9,8.5,7.4,10.8
84251.0,31.4,8.2,8.0,7.8
76453.0,20.2,7.6,9.1,9.1
73305.0,27.9,8.6,7.7,10.7
81676.0,19.3,7.1,8.7,9.4
73344.0,29.3,8.6,7.3,10.6
92090.0,18.7,6.7,7.8,8.6
73466.0,27.3,8.4,7.5,10.1
78705.0,30.6,8.5,7.7,7.4
107087.0,18.2,7.1,8.1,9.8
73527.0,28.3,8.9,7.6,10.6
77828.0,32.8,8.7,7.5,8.1
76108.0,20.3,6.8,9.2,8.7
73650.0,28.2,8.9,7.9,9.6
68534.0,32.1,9.5,8.2,7.6
67116.0,21.4,7.4,9.2,10.2
73679.0,27.2,8.8,7.6,10.7
85869.0,29.1,7.8,7.0,7.4
279654.0,15.2,4.6,6.1,6.3
73883.0,27.0,8.6,7.5,10.3
79829.0,30.8,8.4,7.2,7.2
94185.0,20.2,5.7,8.7,8.7
74006.0,29.1,7.8,8.2,10.2
86096.0,31.3,8.4,7.1,5.8
70521.0,20.6,7.2,9.5,9.2
74033.0,28.3,8.9,8.0,9.8
77738.0,31.7,8.9,8.2,6.8
85496.0,21.2,6.6,8.0,8.6
74058.0,28.0,8.3,6.5,9.9
73835.0,30.8,7.1,8.7,6.3
72908.0,21.5,7.7,9.1,9.8
74202.0,28.4,9.3,8.7,11.4
88097.0,20.2,6.5,8.3,7.6
74207.0,27.8,8.0,7.6,10.3
78367.0,31.2,9.2,6.9,8.9
76264.0,20.6,7.3,8.9,9.8
74294.0,28.4,9.0,7.1,10.5
78121.0,31.2,8.5,7.7,8.2
106580.0,20.2,6.0,7.9,7.5
74418.0,27.6,8.6,7.7,10.7
74648.0,30.0,8.3,7.8,7.6
130728.0,17.3,6.2,7.4,8.0
74459.0,28.5,8.5,7.5,9.6
65675.0,33.0,9.5,8.6,7.2
87035.0,19.3,6.7,9.2,8.5
74475.0,29.2,8.7,8.0,10.2
79748.0,21.1,6.9,9.2,9.2
74478.0,28.8,9.0,7.8,10.9
167368.0,17.4,4.6,7.2,5.4
74486.0,26.3,8.4,8.5,9.5
66832.0,32.6,9.6,7.5,7.6
74502.0,19.9,6.6,9.0,9.0
74601.0,27.5,9.0,7.9,10.5
67718.0,20.6,7.1,9.3,9.2
74602.0,26.8,9.2,7.3,9.6
91332.0,28.3,8.8,7.3,6.1
101327.0,18.7,6.0,8.0,8.2
74650.0,27.4,8.5,7.8,10.4
82749.0,30.5,8.9,7.6,7.7
77090.0,22.4,8.0,6.2,9.4
74676.0,29.0,8.9,6.8,11.0
84785.0,29.1,8.7,7.9,5.5
71072.0,21.2,7.1,8.8,9.7
74747.0,26.3,9.3,8.1,10.5
83959.0,29.6,8.7,7.0,7.3
156661.0,15.1,5.0,6.7,7.1
74765.0,27.5,8.8,7.5,10.5
79478.0,31.1,8.3,7.4,6.8
74300.0,20.1,7.0,9.2,8.7
74887.0,26.4,8.4,8.7,10.4
86011.0,29.7,8.3,7.7,6.9
78600.0,17.8,8.0,8.6,10.5
75023.0,27.1,9.5,6.6,11.9
79427.0,20.4,6.6,8.3,9.2
75073.0,27.6,8.6,7.3,10.5
81249.0,30.1,8.2,7.2,7.7
81455.0,23.6,5.9,9.1,5.8
75096.0,24.6,10.7,7.8,8.5
87123.0,32.2,8.2,5.7,8.1
92430.0,16.8,4.7,8.1,8.2
75126.0,27.9,8.7,7.6,11.0
78700.0,32.6,8.0,6.2,5.7
92950.0,22.6,4.3,5.4,9.8
75131.0,29.2,7.4,6.4,9.1
84666.0,33.1,5.6,4.6,6.8
64918.0,22.0,7.4,9.1,9.7
76239.0,23.3,5.7,6.8,8.6
75241.0,28.3,8.7,7.8,9.7
86622.0,30.2,6.5,6.8,6.5
91069.0,18.3,6.4,7.8,8.0
75336.0,29.3,8.3,6.6,9.6
81825.0,29.8,9.3,8.0,7.8
91627.0,19.5,7.4,8.0,9.1
75371.0,27.8,8.4,8.6,10.4
99300.0,29.9,8.3,7.4,7.3
140008.0,14.6,6.2,7.2,6.7
75377.0,26.0,6.9,7.6,8.1
67202.0,30.2,9.8,9.0,7.6
99469.0,18.7,6.2,6.8,9.9
75494.0,28.4,7.8,7.3,8.9
74536.0,30.0,9.5,6.8,8.3
96145.0,17.8,7.3,8.0,8.9
75601.0,26.7,8.2,7.6,9.8
87623.0,30.0,8.1,6.5,6.7
75056.0,20.9,8.0,9.5,9.8
75926.0,28.7,9.4,7.8,10.9
51427.0,34.3,10.1,9.0,8.1
70653.0,20.2,6.2,7.4,8.9
75982.0,27.6,8.7,7.1,11.9
69963.0,32.2,8.5,7.6,7.6
70821.0,20.4,7.3,8.7,9.8
76051.0,28.4,8.0,6.7,10.4
87061.0,29.8,8.3,6.8,7.5
76872.0,21.2,4.9,9.7,9.8
76100.0,28.4,9.6,8.6,10.5
65620.0,30.8,9.5,6.9,8.0
94733.0,16.7,6.9,7.2,8.8
95008.0,19.1,6.3,7.7,9.0
76249.0,26.6,8.6,8.0,10.3
79923.0,30.2,8.7,7.4,7.3
138403.0,16.9,6.1,7.5,6.6
76270.0,28.3,9.0,7.4,10.2
75045.0,32.2,9.0,7.7,6.8
219411.0,15.6,4.8,7.1,5.6
76605.0,28.6,8.7,7.6,9.6
74947.0,31.8,9.2,8.1,6.8
40670.0,20.8,10.5,9.2,10.5
76609.0,29.0,7.0,6.8,9.3
43135.0,35.3,10.8,4.3,11.5
91656.0,18.9,7.2,8.0,8.6
76620.0,27.2,8.4,7.1,10.5
77455.0,30.7,9.2,8.0,6.7
72054.0,21.8,7.2,8.6,9.6
76682.0,28.4,8.6,7.8,10.4
99380.0,18.9,6.5,7.9,8.4
76753.0,28.3,8.5,7.2,10.2
84840.0,30.0,8.3,7.2,6.8
206596.0,15.1,4.8,6.6,5.8
76784.0,28.3,8.5,7.5,9.8
70592.0,33.3,8.9,8.1,6.9
72151.0,20.3,7.4,10.0,10.0
76943.0,27.7,8.5,8.8,11.2
58426.0,33.3,9.9,9.3,8.2
163894.0,16.9,5.2,7.1,6.4
76980.0,27.7,8.9,7.5,10.1
69738.0,32.8,9.3,7.9,7.6
85623.0,19.2,6.7,8.1,8.6
77203.0,27.5,8.8,7.5,10.0
81355.0,31.1,8.6,7.7,7.3
79834.0,18.9,6.6,8.8,8.9
77412.0,25.6,8.9,7.7,9.1
72641.0,31.7,8.5,6.9,7.7
72792.0,20.4,7.2,9.0,8.5
77512.0,27.5,8.4,7.9,9.7
72159.0,31.9,8.7,8.2,7.2
101932.0,18.7,6.4,8.1,9.1
77713.0,27.9,8.5,7.7,10.3
94097.0,30.5,8.2,7.3,6.4
122530.0,18.5,6.4,7.5,7.7
77724.0,26.7,8.8,7.6,10.7
78563.0,31.4,8.6,7.8,7.5
96783.0,17.1,5.7,8.4,6.2
77760.0,30.7,10.8,5.3,10.6
92963.0,31.5,7.4,5.1,10.0
73488.0,20.7,7.5,9.1,9.4
77779.0,27.0,8.7,7.2,10.8
90743.0,30.1,7.9,7.0,7.2
108086.0,17.7,6.0,7.5,7.8
77786.0,27.7,8.7,7.2,10.3
85478.0,29.8,8.3,7.3,6.9
199555.0,15.5,4.8,6.4,5.5
77861.0,28.6,9.0,7.3,9.8
76391.0,31.1,8.5,8.0,6.9
79728.0,19.1,7.8,8.8,9.4
77950.0,27.4,8.7,7.8,10.3
75769.0,32.3,8.8,8.3,7.7
67259.0,22.0,9.1,8.0,10.4
78262.0,27.5,9.3,7.1,9.6
121938.0,26.5,7.2,4.7,6.6
90754.0,20.9,5.5,7.6,8.8
78266.0,29.3,5.2,6.6,11.6
81154.0,19.2,7.2,7.1,8.6
78325.0,25.3,9.2,8.0,9.6
99182.0,19.8,5.7,8.0,7.7
78355.0,28.0,8.4,7.8,10.2
68151.0,32.5,9.0,8.1,7.9
105865.0,18.2,6.0,7.7,8.3
78418.0,27.4,8.3,7.3,10.0
81634.0,30.8,8.4,7.4,7.3
129176.0,20.1,5.5,6.5,8.3
78484.0,29.8,8.5,7.3,9.9
79977.0,33.7,7.6,7.5,6.4
103884.0,16.6,5.9,9.7,8.0
78711.0,25.5,9.0,8.4,10.6
91878.0,27.4,8.4,8.3,6.9
80082.0,20.3,7.0,7.9,9.2
79061.0,26.7,8.9,7.8,11.0
88431.0,29.7,8.2,7.2,7.1
106472.0,17.2,5.9,8.0,8.3
79230.0,27.0,8.3,7.4,9.7
88143.0,29.8,7.9,7.1,6.4
77566.0,21.1,6.1,8.2,9.8
79268.0,26.4,9.4,6.8,7.8
78417.0,27.6,8.1,7.8,7.5
117869.0,17.2,6.2,7.4,6.1
79295.0,29.0,8.4,6.1,10.6
75098.0,32.9,9.1,8.6,7.0
90822.0,20.8,7.8,8.8,10.4
79356.0,25.8,8.6,8.8,10.9
67007.0,31.1,9.1,7.8,7.2
269153.0,14.5,4.3,6.5,5.2
79365.0,27.8,8.4,7.5,9.6
72529.0,32.0,9.0,8.1,7.4
79599.0,19.6,6.8,8.4,9.4
79469.0,27.0,8.5,7.6,10.4
95883.0,27.9,7.9,6.9,6.6
207079.0,8.1,5.8,6.0,5.3
79527.0,28.1,8.1,6.4,10.4
159231.0,22.1,6.1,5.4,4.6
119966.0,17.4,6.1,8.1,7.9
79705.0,26.2,8.8,8.9,10.0
85309.0,29.8,8.9,7.0,6.6
129519.0,17.2,5.9,7.5,8.1
79855.0,26.8,9.1,7.8,10.6
79216.0,30.1,8.9,7.7,7.9
88470.0,20.8,6.7,7.4,7.5
79870.0,27.5,7.2,7.6,10.7
86973.0,29.8,7.9,7.2,6.8
279477.0,12.8,4.0,5.8,5.2
80021.0,26.0,8.9,7.6,9.8
73651.0,31.9,8.9,8.0,6.8
85960.0,20.4,7.0,8.4,9.0
80034.0,28.1,8.3,6.5,9.9
56886.0,33.6,8.7,7.8,7.7
81748.0,23.4,7.5,7.3,5.8
80096.0,28.8,7.7,5.6,9.2
97613.0,28.7,7.4,7.3,6.9
102825.0,18.3,6.3,7.8,8.4
80317.0,27.3,8.9,7.7,10.7
73006.0,31.7,9.0,7.8,7.5
89226.0,19.6,7.9,6.2,10.4
80406.0,31.9,7.3,7.1,10.0
87273.0,31.4,8.5,5.9,5.3
94358.0,16.4,6.6,9.7,9.7
80427.0,26.9,8.2,8.2,9.4
70140.0,29.9,9.0,8.1,7.2
77947.0,19.0,7.8,9.5,8.3
80597.0,25.4,8.7,6.9,10.3
101848.0,28.0,7.8,6.7,5.1
73409.0,20.8,7.0,7.9,9.6
80614.0,27.2,8.5,7.4,10.3
94435.0,28.6,7.7,6.7,6.9
225453.0,15.0,4.7,6.5,5.6
80697.0,26.1,8.6,7.5,10.2
75285.0,31.8,9.6,7.8,7.9
91500.0,22.4,4.5,8.4,5.7
80721.0,27.9,8.5,6.9,9.9
88844.0,31.3,6.7,7.1,6.3
97588.0,19.3,6.2,7.6,8.3
80758.0,27.8,8.3,7.3,10.0
86120.0,30.7,7.5,7.0,6.7
66082.0,18.8,9.3,8.4,10.7
80925.0,30.4,8.8,6.6,9.5
98309.0,26.8,8.0,7.8,6.6
106810.0,19.0,5.8,8.2,8.0
80949.0,26.6,7.8,8.4,10.6
81753.0,30.6,7.8,6.4,6.6
93168.0,18.3,6.8,8.0,9.4
80981.0,27.0,8.0,7.9,10.1
87068.0,30.8,8.0,7.5,7.2
98841.0,18.4,6.6,8.7,7.1
81012.0,25.4,9.5,7.7,10.6
81174.0,28.8,8.6,8.2,7.7
87024.0,19.1,6.5,8.5,8.6
81162.0,26.4,8.7,7.5,9.2
85963.0,28.3,8.1,7.5,6.8
78715.0,20.6,5.2,7.8,8.4
81195.0,25.4,7.8,8.1,9.3
67124.0,32.3,9.1,7.3,7.4
87077.0,17.9,6.7,9.5,8.8
81369.0,26.0,8.1,7.8,9.6
90163.0,27.4,8.3,8.2,6.4
146004.0,16.6,5.1,6.3,6.8
81442.0,26.6,8.5,7.1,9.9
78971.0,33.1,8.4,6.8,7.0
108783.0,17.4,5.8,7.6,8.4
81487.0,26.5,8.2,7.1,10.1
90263.0,29.3,7.9,7.1,6.5
115537.0,18.1,5.4,8.2,8.3
81588.0,26.3,8.0,7.7,10.4
82159.0,29.5,8.9,7.8,7.5
86569.0,19.1,6.8,8.8,8.9
81790.0,27.4,8.5,7.9,9.9
70985.0,31.2,8.9,8.5,7.4
65220.0,22.3,7.7,9.0,10.0
81885.0,26.4,8.5,7.6,10.2
132067.0,26.2,6.4,5.5,5.8
78957.0,19.6,6.8,9.0,8.4
81933.0,27.1,8.3,7.8,9.9
75721.0,31.2,8.8,8.1,7.2
99336.0,17.2,6.3,8.1,7.7
82007.0,24.8,8.7,7.3,10.2
81066.0,29.7,8.8,7.6,7.8
81622.0,19.9,7.1,8.5,9.3
82020.0,27.0,8.5,7.3,9.7
86668.0,29.6,8.3,7.5,6.7
88678.0,18.7,6.3,7.9,8.5
82035.0,25.2,8.9,6.9,10.3
70544.0,31.3,8.6,8.6,7.6
89159.0,19.0,6.2,7.7,9.0
82122.0,26.7,8.5,7.2,10.0
90830.0,29.5,8.1,6.6,7.1
86759.0,18.6,7.0,8.5,8.6
82213.0,26.6,8.7,7.8,9.9
73004.0,30.8,8.8,8.2,7.8
84307.0,18.5,7.7,9.2,8.6
82230.0,26.4,8.7,8.1,10.4
84810.0,29.6,9.3,8.3,6.5
89199.0,19.3,6.2,7.6,8.1
82297.0,27.3,8.2,6.9,9.6
78929.0,30.3,8.4,7.5,7.0
81182.0,24.4,6.2,5.8,8.1
82322.0,29.2,7.7,6.0,10.0
71995.0,30.7,8.3,6.9,9.4
95255.0,20.6,5.2,5.5,8.6
82786.0,25.3,9.6,8.0,10.1
75194.0,30.9,8.1,8.8,8.1
154285.0,12.1,3.7,7.5,7.9
82875.0,25.2,7.8,9.5,11.4
82705.0,28.5,9.2,7.3,8.4
214144.0,16.3,4.1,6.3,6.1
82970.0,28.1,8.3,6.7,9.6
76595.0,32.5,9.0,8.2,7.0
81867.0,20.2,6.8,8.9,8.9
83692.0,27.1,8.2,7.8,10.1
78185.0,32.1,8.5,7.8,8.3
178340.0,19.0,3.3,4.4,5.4
83753.0,26.7,7.9,7.1,9.4
98946.0,18.6,6.4,7.9,7.4
83805.0,27.4,8.2,7.1,9.2
88103.0,29.6,8.7,7.4,6.4
111483.0,18.0,5.8,6.9,8.3
83949.0,26.2,8.3,7.1,9.9
94751.0,30.0,7.7,7.1,6.8
102388.0,16.2,6.7,7.6,7.6
83955.0,24.6,7.6,6.6,9.8
95314.0,11.9,9.2,9.8,9.8
83984.0,25.8,7.5,6.9,10.3
90171.0,31.0,6.9,5.8,6.9
101806.0,21.5,6.2,8.4,9.9
84084.0,29.6,9.2,6.5,9.8
82867.0,33.1,8.3,7.8,8.6
90170.0,19.7,6.6,7.9,10.2
84524.0,23.9,9.4,7.9,11.3
93249.0,27.2,9.4,6.3,5.2
96464.0,19.8,6.9,7.9,9.3
84802.0,27.0,8.2,7.8,10.5
93531.0,27.8,8.8,7.7,6.7
74165.0,20.9,7.7,9.1,9.6
84889.0,27.1,8.1,7.6,10.4
96749.0,28.4,7.6,7.2,7.1
84524.0,19.0,6.6,8.7,8.9
84891.0,25.7,8.0,7.2,10.1
100037.0,27.3,7.9,7.5,6.8
97015.0,19.1,6.6,8.4,9.4
84918.0,28.3,8.6,8.4,10.8
62826.0,33.5,9.5,8.1,8.5
96304.0,15.1,7.2,9.3,6.3
84922.0,25.8,8.3,7.2,9.9
85247.0,30.5,8.7,7.5,7.8
79830.0,19.1,7.1,8.7,8.9
84992.0,25.0,8.5,7.5,10.3
105245.0,26.9,8.1,6.5,6.1
100982.0,18.0,5.1,7.7,6.6
85019.0,26.8,9.3,5.9,10.0
90301.0,29.3,7.5,7.4,6.5
104263.0,17.4,6.3,8.0,9.6
85136.0,25.8,8.8,8.0,10.4
88255.0,30.2,8.8,7.6,6.5
55000.0,23.7,8.9,9.8,11.6
85197.0,30.5,8.9,7.8,11.2
94755.0,17.6,6.1,8.5,9.1
85263.0,25.3,8.1,7.1,9.6
75776.0,26.3,10.2,9.3,5.7
98379.0,18.2,6.2,8.0,9.0
85277.0,25.5,8.4,7.5,10.6
99739.0,27.5,7.7,6.7,6.9
204090.0,15.3,3.8,5.5,5.2
85303.0,27.5,7.8,7.2,9.3
83538.0,31.0,8.9,7.7,6.5
88680.0,19.2,6.5,6.9,10.0
85391.0,25.1,7.9,6.8,10.0
97583.0,27.9,7.6,6.4,4.5
217918.0,11.1,4.1,6.9,3.8
85500.0,26.0,7.9,6.8,9.6
91510.0,33.1,7.3,7.8,5.3
108383.0,17.9,5.6,7.5,8.2
111348.0,18.1,6.7,7.5,9.4
85597.0,27.1,8.2,7.5,10.9
90685.0,31.0,8.6,6.4,7.7
296899.0,14.4,3.6,5.6,4.9
85603.0,27.1,8.5,7.2,8.6
80480.0,30.8,8.5,7.7,6.7
99785.0,19.5,6.1,7.8,8.9
85718.0,27.2,8.5,7.5,10.1
109662.0,28.1,7.0,6.4,6.6
