basari_sirasi,ayt_matematik,ayt_edebiyat,ayt_cografya1
254812.0,10.8,13.3,3.4
303909.0,6.8,12.8,4.5
213159.0,6.3,15.4,3.5
255330.0,9.7,13.6,2.6
291238.0,8.2,14.1,4.4
189327.0,6.5,15.1,3.4
255675.0,10.3,14.8,2.6
286900.0,6.8,14.3,4.7
244448.0,4.4,14.8,3.9
256174.0,8.6,12.9,1.8
236894.0,9.8,14.1,4.6
232478.0,6.2,14.2,3.6
256348.0,7.9,13.1,3.2
277350.0,13.7,7.7,2.6
196632.0,5.6,14.3,3.1
256778.0,10.9,14.9,2.7
292332.0,8.1,13.5,4.4
209922.0,7.1,14.0,3.6
257206.0,9.2,14.2,2.7
310132.0,7.6,13.1,4.3
254682.0,4.6,14.7,3.7
257657.0,9.2,13.2,2.3
262110.0,8.7,11.2,4.2
276732.0,6.4,14.2,4.0
257796.0,9.7,15.0,3.4
296432.0,11.5,13.6,3.7
289896.0,5.9,14.6,3.7
257853.0,9.7,15.2,2.5
280594.0,11.5,14.0,4.0
236515.0,7.2,13.3,3.6
258170.0,11.7,11.1,2.4
285499.0,9.1,12.7,4.7
224029.0,5.5,15.5,3.8
258804.0,8.8,14.2,1.7000000000000002
290240.0,7.4,13.3,4.1
306891.0,7.6,12.2,3.9
258914.0,9.1,14.8,2.3
239778.0,4.3,16.6,3.7
258920.0,9.3,14.4,2.9
254536.0,9.0,15.5,3.8
245177.0,7.1,12.6,3.2
258972.0,10.1,12.0,2.4
299372.0,6.8,14.3,5.0
118295.0,17.2,9.2,4.8
258983.0,6.9,14.4,5.4
437686.0,6.0,11.0,4.8
205432.0,5.9,16.0,3.6
259024.0,9.9,13.5,3.0
273666.0,8.9,14.5,4.4
226640.0,4.3,16.1,3.6
259367.0,6.8,17.0,2.8
253720.0,7.4,15.1,3.6
257716.0,4.4,15.3,3.6
260293.0,7.8,13.9,3.0
287451.0,6.4,14.7,4.3
227799.0,4.4,15.5,3.6
260503.0,9.0,14.2,2.4
288071.0,9.0,12.6,4.5
251517.0,5.8,14.6,3.1
260994.0,10.1,13.8,3.2
320810.0,9.2,12.8,3.7
249111.0,4.2,16.4,3.4
261446.0,12.9,16.6,3.1
213906.0,10.0,13.0,2.7
261448.0,9.8,11.9,3.1
277477.0,6.5,14.0,4.8
233578.0,3.7,15.8,3.8
261742.0,7.9,14.9,2.5
286600.0,6.6,13.4,4.5
224589.0,5.5,15.2,3.5
261922.0,9.4,13.7,3.0
295745.0,8.1,13.7,4.4
228950.0,4.8,15.2,3.4
262129.0,10.7,12.5,0.4
262470.0,8.2,13.4,4.9
249639.0,5.9,12.5,3.9
263213.0,9.6,12.3,2.6
308456.0,7.6,10.7,4.3
238853.0,5.9,16.1,3.6
263273.0,9.1,15.5,2.7
352156.0,6.8,14.4,4.4
319146.0,4.5,14.5,3.5
263397.0,11.1,13.7,2.2
248790.0,11.0,14.3,4.2
220719.0,5.3,15.8,3.8
263672.0,10.3,14.1,2.6
330326.0,6.4,14.1,4.0
242510.0,5.2,13.3,3.2
264411.0,6.8,13.7,3.3
274648.0,8.1,14.1,3.9
300423.0,5.0,14.0,3.2
264690.0,9.9,14.1,2.6
329613.0,7.4,13.8,4.0
261552.0,4.6,13.2,3.4
265014.0,5.1,16.3,3.6
299484.0,3.2,16.0,3.9
225618.0,7.2,13.7,3.3
265044.0,11.3,11.9,2.5
290816.0,10.6,11.4,4.2
209505.0,5.0,16.0,3.9
265137.0,9.0,15.5,2.8
239709.0,5.3,17.5,4.2
213966.0,4.4,16.1,3.6
265310.0,7.3,16.4,3.2
314216.0,6.1,13.9,4.7
233811.0,4.7,16.9,3.8
265331.0,9.1,15.2,3.0
239694.0,8.6,15.5,4.2
238750.0,3.6,17.1,4.4
265334.0,7.8,13.8,3.4
291014.0,8.4,13.0,4.3
226732.0,4.6,16.2,3.6
265633.0,9.6,13.7,2.9
289274.0,7.3,14.0,4.3
294551.0,3.9,14.7,3.4
266932.0,10.0,13.4,2.8
216483.0,8.1,13.1,2.6
267069.0,5.0,16.1,2.7
298291.0,5.3,12.6,4.7
257178.0,5.0,16.0,3.8
267358.0,5.9,16.3,2.9
297585.0,7.7,12.0,4.9
216958.0,7.3,13.6,3.6
267375.0,9.9,12.0,2.6
296642.0,9.4,12.3,4.4
240186.0,5.5,15.3,3.5
267465.0,8.6,14.9,2.9
273740.0,8.1,14.8,3.9
259143.0,6.8,14.3,3.4
267523.0,8.6,14.2,2.9
254374.0,10.1,13.3,4.1
205954.0,6.2,15.8,2.8
267762.0,11.4,11.9,1.9
276126.0,12.3,10.9,3.7
260343.0,4.8,14.7,3.4
267933.0,8.6,14.3,3.0
287419.0,7.5,14.2,4.6
226428.0,4.0,17.1,4.2
268427.0,10.6,13.8,1.7000000000000002
223286.0,11.0,14.7,5.5
252972.0,3.5,11.0,3.5
269129.0,18.8,4.0,0.0
584299.0,11.1,4.0,3.3
231859.0,4.6,15.6,4.0
269545.0,10.2,13.7,2.3
225685.0,5.8,14.3,3.6
269727.0,9.7,12.5,2.8
234963.0,10.7,11.9,3.9
267613.0,4.3,14.2,3.5
269764.0,10.2,13.8,3.1
289128.0,5.4,14.3,4.7
251076.0,4.7,14.8,3.7
270181.0,9.6,12.9,2.5
267523.0,8.1,13.7,4.5
244039.0,4.8,15.6,3.6
270388.0,11.5,13.5,3.6
298140.0,15.0,9.7,3.0
228722.0,5.1,15.6,3.6
270478.0,8.1,12.9,2.6
269320.0,8.6,15.4,3.8
237701.0,5.3,14.4,3.8
270723.0,8.0,14.2,2.6
264768.0,9.4,16.4,4.2
270271.0,5.4,15.7,3.2
270915.0,7.8,15.6,3.0
260148.0,6.9,15.7,4.2
256051.0,5.7,15.3,3.1
271110.0,11.5,12.5,3.0
296356.0,7.7,12.4,4.3
209733.0,6.7,15.1,3.4
271959.0,10.4,13.3,2.7
313058.0,7.8,12.5,4.2
235229.0,8.8,12.1,3.4
272019.0,7.3,14.3,2.9
283498.0,8.7,14.4,3.3
230488.0,6.0,16.1,3.7
272189.0,6.7,15.1,3.1
229567.0,4.7,14.6,3.4
272378.0,10.9,14.4,2.1
245658.0,4.3,13.6,3.4
272529.0,6.8,15.9,2.4
295254.0,5.6,13.1,4.3
227839.0,5.2,15.5,3.6
272681.0,8.2,13.8,2.6
312133.0,7.2,13.4,4.3
270843.0,4.1,15.5,3.3
273473.0,8.8,14.3,2.6
268032.0,7.6,15.2,4.1
323324.0,4.6,15.6,3.4
274350.0,8.5,15.1,2.9
251194.0,6.2,12.8,3.2
274537.0,4.3,17.3,2.7
217862.0,9.4,14.9,2.9
261358.0,3.4,15.7,3.4
274613.0,11.3,12.3,1.7000000000000002
320929.0,9.3,11.4,4.7
234119.0,4.1,15.4,3.9
274731.0,7.8,14.0,3.1
318467.0,6.4,13.6,4.4
271052.0,5.7,13.6,3.3
274841.0,7.4,11.6,2.7
295937.0,6.2,13.7,4.8
262170.0,4.6,15.2,3.3
274935.0,8.4,13.6,3.9
274143.0,11.6,11.7,3.6
271599.0,5.8,11.9,3.5
274994.0,11.2,10.7,2.4
283031.0,7.0,13.7,4.9
248439.0,4.2,17.5,3.4
275086.0,9.1,16.1,2.5
283249.0,6.9,15.5,3.9
247236.0,4.4,16.7,4.0
275574.0,7.0,16.4,3.0
221843.0,3.8,17.1,2.8
276151.0,10.2,15.3,2.9
234201.0,5.9,17.4,4.9
261293.0,3.7,17.1,3.8
277133.0,3.7,17.2,3.6
283722.0,2.6,15.8,4.3
241200.0,7.2,15.1,3.9
277994.0,9.8,15.8,3.2
288083.0,10.5,14.1,4.3
264022.0,5.1,16.4,3.6
278050.0,9.3,15.3,2.8
247325.0,5.1,15.4,3.3
278259.0,9.7,13.5,2.8
321045.0,6.5,13.7,4.3
236815.0,5.2,14.9,3.4
278873.0,8.8,13.3,2.6
307732.0,6.6,14.0,4.4
243554.0,4.7,15.4,3.6
266145.0,4.5,15.4,3.8
279460.0,7.9,14.4,2.6
347049.0,5.7,13.0,4.4
258785.0,5.7,15.9,3.6
279653.0,11.5,12.4,2.5
236168.0,14.3,11.0,4.1
219823.0,5.2,16.0,3.7
279847.0,8.8,13.5,2.5
293584.0,7.1,13.8,4.4
257440.0,3.6,17.0,3.7
280385.0,7.5,15.4,3.1
280832.0,7.2,14.8,3.6
299273.0,5.3,14.7,3.5
280609.0,9.2,14.1,3.0
261399.0,9.3,14.2,4.2
241292.0,4.4,15.3,3.6
280876.0,8.4,14.7,2.3
296399.0,9.7,11.2,4.3
285406.0,4.0,14.8,3.9
280909.0,12.2,13.8,2.7
356384.0,4.9,13.6,4.0
201728.0,5.8,18.3,2.9
281470.0,7.0,16.3,2.7
328771.0,5.6,12.9,3.8
264009.0,4.6,14.4,4.3
282825.0,9.9,12.7,2.6
337647.0,7.5,12.3,3.4
281093.0,4.1,15.3,3.6
284385.0,8.3,13.5,2.6
298953.0,6.3,14.5,3.9
240683.0,8.0,9.6,2.6
284545.0,5.7,15.6,3.4
260013.0,3.8,15.6,3.1
284575.0,7.8,13.2,3.0
249499.0,7.7,14.1,4.0
232545.0,5.2,16.8,3.6
284962.0,8.1,14.4,3.0
354456.0,5.2,12.1,3.8
212535.0,3.9,15.9,4.4
284992.0,4.4,14.4,3.8
311432.0,7.6,11.5,4.2
261053.0,5.1,14.3,3.3
284994.0,9.0,13.5,2.7
316547.0,8.6,13.0,4.1
279076.0,6.4,15.4,3.4
285389.0,10.0,14.3,2.6
351697.0,9.3,12.3,4.5
252725.0,8.4,12.2,3.3
285723.0,11.3,11.0,2.3
311440.0,7.6,12.0,4.8
265078.0,4.3,15.4,3.6
286003.0,7.7,14.1,2.9
313200.0,5.9,14.5,4.3
1299318.0,3.6,9.6,3.4
286624.0,15.7,7.8,2.1
398940.0,11.3,7.6,4.1
240464.0,3.8,16.8,3.7
287423.0,9.8,12.4,2.7
259551.0,3.7,16.4,3.7
287810.0,8.2,15.6,2.9
297968.0,7.5,14.5,4.1
322065.0,4.0,15.1,3.3
287994.0,9.0,13.8,2.7
277140.0,8.1,14.7,4.3
270591.0,4.6,13.9,3.9
288027.0,9.3,12.6,3.5
320271.0,6.7,15.4,3.3
263795.0,4.5,14.0,3.7
288073.0,9.6,12.6,2.2
314745.0,7.6,12.5,3.9
236979.0,5.2,15.3,3.5
288529.0,9.3,13.5,2.7
332934.0,7.6,12.6,4.4
267457.0,3.4,14.5,3.6
288650.0,7.8,14.0,3.4
322028.0,4.8,14.1,4.4
255979.0,7.0,13.2,2.2
289362.0,9.3,14.8,2.1
250928.0,5.4,14.4,3.6
289852.0,8.3,13.9,2.7
263814.0,8.5,14.9,4.3
282224.0,4.8,13.5,3.2
290068.0,9.3,12.3,2.8
293832.0,7.7,13.7,4.5
257972.0,5.0,14.9,3.5
290168.0,7.8,14.1,2.8
285291.0,8.1,14.3,4.2
358361.0,4.5,12.4,3.3
290379.0,7.6,11.4,2.9
287288.0,3.6,16.2,3.6
290465.0,8.6,13.5,2.7
317565.0,6.5,13.9,4.3
247859.0,4.8,15.0,3.7
290644.0,9.1,12.3,2.5
333205.0,6.1,13.3,4.3
246108.0,5.9,14.8,3.2
290753.0,12.5,10.8,2.1
305268.0,8.9,13.5,4.1
214482.0,7.1,13.3,3.1
291021.0,9.0,15.5,2.3
376867.0,8.3,12.9,4.2
255002.0,5.8,14.8,3.6
291698.0,6.8,13.9,1.7000000000000002
280512.0,6.0,15.6,3.8
260055.0,5.0,13.5,2.9
292043.0,7.9,13.7,2.6
286048.0,6.9,13.9,4.1
235215.0,5.0,16.2,3.6
292478.0,8.4,14.6,2.8
359653.0,5.7,13.3,4.5
267291.0,4.4,16.6,3.4
292570.0,7.6,13.8,3.1
261662.0,8.0,14.8,4.2
254629.0,4.2,16.3,3.6
293273.0,6.9,15.8,3.4
265236.0,7.8,16.8,4.3
232096.0,5.0,15.2,3.5
293818.0,7.5,14.2,3.1
379934.0,6.2,13.4,4.5
268102.0,3.4,16.2,4.0
294001.0,10.0,12.8,1.9
252528.0,5.6,12.5,3.5
294348.0,5.5,16.2,3.8
278442.0,5.7,15.3,4.6
264387.0,4.4,15.2,3.7
294715.0,8.4,13.4,2.5
321843.0,7.9,12.2,4.6
246969.0,6.4,12.8,3.3
294803.0,9.8,12.5,2.6
352541.0,6.5,11.8,4.6
256371.0,4.3,17.6,3.4
295428.0,4.3,17.0,3.0
285075.0,6.9,14.7,3.4
268665.0,2.9,15.5,4.0
296021.0,9.4,15.5,3.4
286445.0,8.2,13.8,4.3
293169.0,4.1,16.0,3.3
297659.0,8.3,15.3,3.1
260421.0,8.8,15.5,4.0
291134.0,4.0,17.8,2.9
297992.0,7.1,12.8,1.9
298984.0,3.2,14.7,3.7
298115.0,7.9,15.3,2.6
251545.0,4.8,15.1,3.1
298483.0,11.4,12.7,2.4
845867.0,4.0,8.7,3.5
299121.0,8.2,13.6,2.9
482439.0,6.8,10.4,4.1
246573.0,4.2,12.9,3.0
299468.0,6.5,15.1,3.1
285632.0,6.8,14.9,3.7
262563.0,2.2,17.0,4.6
299641.0,5.6,16.7,2.8
288939.0,11.7,13.3,3.4
286554.0,5.2,13.6,3.5
300837.0,9.6,12.7,3.0
322410.0,7.2,13.1,4.4
255786.0,4.6,14.4,3.6
300885.0,10.0,11.8,2.3
322958.0,8.0,14.6,3.9
279960.0,3.6,16.4,3.5
301462.0,7.5,14.1,2.8
294884.0,3.4,16.6,3.3
302023.0,7.6,14.6,2.6
308431.0,6.0,15.6,3.7
281996.0,5.1,14.5,3.2
302057.0,8.6,14.0,2.8
311520.0,7.1,14.6,4.0
330579.0,8.2,14.7,3.5
302435.0,14.7,13.9,2.3
277492.0,13.5,14.3,3.8
260279.0,4.2,16.2,3.9
303050.0,8.8,14.1,3.3
105477.0,18.8,15.8,5.2
251778.0,5.4,14.6,3.1
303158.0,8.1,13.1,2.7
334556.0,7.2,12.9,4.2
343123.0,3.2,13.7,3.4
303448.0,8.0,12.7,2.7
309718.0,6.6,13.6,4.3
274303.0,4.6,16.0,3.2
304439.0,8.3,14.4,2.6
376382.0,5.0,14.4,4.1
267226.0,5.2,14.9,4.1
304460.0,9.5,13.0,2.8
372890.0,5.9,11.3,4.5
325943.0,4.3,15.6,3.4
304788.0,8.1,15.1,2.4
265763.0,5.2,14.8,2.7
305149.0,7.8,15.0,3.2
319818.0,8.0,15.4,3.2
307993.0,4.4,12.0,3.2
305213.0,7.6,14.3,2.8
284597.0,4.4,14.1,3.4
305887.0,8.6,12.5,2.7
316450.0,6.0,14.5,4.2
271163.0,4.4,14.6,3.4
305934.0,8.2,13.4,2.7
307362.0,6.9,15.0,4.2
214930.0,6.5,14.3,2.9
306691.0,8.4,12.3,3.4
258082.0,5.1,15.2,3.6
307442.0,7.3,13.4,3.4
360498.0,7.4,12.5,4.1
284697.0,7.2,15.4,3.3
307586.0,7.4,14.4,2.0
302150.0,8.8,14.6,4.2
272818.0,7.7,11.6,3.5
307589.0,10.3,10.7,2.8
310192.0,7.0,12.3,5.1
241295.0,3.6,17.1,2.6
308597.0,5.1,13.4,2.9
327841.0,5.3,14.8,4.3
297760.0,3.4,15.9,3.6
308821.0,7.9,14.3,2.9
310621.0,6.3,15.2,3.9
273711.0,5.3,14.7,3.5
309381.0,9.4,13.1,2.5
346939.0,7.7,12.1,4.1
299463.0,3.4,15.8,3.6
309655.0,7.1,14.8,3.1
312588.0,6.5,14.8,3.6
297974.0,2.9,16.8,3.7
310434.0,11.3,12.1,2.3
312484.0,5.4,14.0,4.7
319151.0,3.4,15.4,3.5
310478.0,6.8,15.4,2.9
313060.0,6.2,14.9,4.0
262879.0,4.6,15.1,3.6
310600.0,8.4,13.5,2.7
348102.0,6.9,12.3,4.4
306572.0,2.9,14.0,3.5
310894.0,9.4,14.4,2.5
334376.0,7.2,11.4,5.3
275015.0,5.2,15.5,3.4
310946.0,9.5,14.4,2.7
311626.0,10.1,14.4,3.9
270747.0,7.3,11.1,3.4
311181.0,11.8,9.8,2.2
305322.0,10.4,9.8,3.7
286415.0,4.6,14.2,3.4
311624.0,9.0,12.7,2.2
341669.0,4.8,13.4,4.6
291792.0,2.3,14.9,3.2
311840.0,5.1,12.8,4.6
336694.0,6.0,13.7,3.8
293608.0,5.1,16.1,3.2
312233.0,8.2,14.2,2.8
221055.0,10.3,14.3,4.2
237906.0,5.1,15.4,3.4
312234.0,8.0,12.3,2.6
331519.0,6.8,15.1,3.3
271814.0,4.4,16.8,3.0
313046.0,6.8,13.0,2.7
315766.0,3.8,14.2,5.2
296988.0,3.7,15.8,3.5
313150.0,4.8,16.6,1.8
318212.0,3.8,15.4,4.0
249520.0,4.6,15.1,3.6
313315.0,7.8,13.3,2.8
347179.0,6.0,12.9,4.3
256879.0,5.5,14.8,3.5
313436.0,8.5,13.1,2.5
353872.0,6.2,12.9,4.4
293478.0,5.3,13.8,3.3
313876.0,10.2,13.1,2.6
286462.0,10.6,12.6,4.1
264650.0,6.5,12.2,4.8
315397.0,10.1,10.9,1.5
334736.0,5.4,14.7,4.6
874312.0,3.7,8.4,3.2
315587.0,7.4,12.8,4.1
374114.0,2.5,15.6,4.8
243427.0,3.8,15.0,3.4
315774.0,11.4,9.1,2.0
277670.0,3.8,15.2,3.5
316973.0,7.2,13.9,3.0
348529.0,5.7,13.1,4.4
283569.0,5.9,12.2,3.4
317474.0,8.1,12.2,2.7
380834.0,5.1,12.7,4.2
283604.0,3.4,15.7,3.1
317991.0,7.8,12.8,2.9
332685.0,8.8,11.0,4.7
283823.0,5.3,15.0,3.0
318069.0,4.7,13.5,1.9
279537.0,5.5,15.4,3.6
318490.0,8.1,14.2,1.9
339537.0,4.9,13.1,4.1
305380.0,3.2,15.7,3.8
318638.0,7.5,14.9,2.2
324642.0,6.1,14.6,3.7
337628.0,3.5,16.5,3.5
318653.0,7.3,17.0,2.3
273127.0,4.4,14.6,3.7
319743.0,8.9,12.9,2.7
373444.0,7.0,12.5,4.6
251346.0,3.8,15.6,3.1
320622.0,8.0,10.4,3.1
353494.0,5.9,12.5,3.9
303977.0,5.1,12.6,3.8
320975.0,4.9,16.0,3.9
338500.0,5.1,14.4,4.6
312332.0,6.0,11.9,2.4
321328.0,7.1,13.1,3.8
330736.0,4.9,14.4,3.6
295931.0,3.9,14.3,3.6
322121.0,6.9,13.4,2.7
342978.0,5.9,13.8,4.2
295053.0,4.0,12.7,3.9
322126.0,8.3,9.9,2.7
360028.0,5.8,14.6,4.5
276601.0,4.4,14.4,3.4
322270.0,8.8,13.0,2.8
363299.0,5.8,12.5,4.3
292893.0,3.0,16.3,3.6
322483.0,6.5,15.2,3.3
322978.0,5.6,15.4,3.7
334000.0,5.1,13.5,3.4
322651.0,9.0,13.8,2.9
241488.0,9.7,13.8,4.7
365087.0,4.3,14.6,3.4
323865.0,9.2,14.2,2.6
365708.0,7.8,14.4,4.2
267252.0,4.8,13.9,3.4
324661.0,7.5,12.8,2.9
370088.0,6.0,12.9,4.3
274768.0,7.8,11.3,3.1
326140.0,6.6,13.2,2.8
338336.0,6.8,12.2,5.2
266673.0,6.2,11.2,3.2
326329.0,9.8,9.7,2.8
353297.0,5.9,11.4,4.8
271125.0,4.5,15.3,3.7
326713.0,7.9,13.5,2.4
404752.0,5.4,12.2,4.2
661102.0,1.2,11.0,2.5
327212.0,22.3,0.0,0.0
289555.0,4.0,14.9,3.6
327415.0,8.0,12.9,2.8
375563.0,4.5,13.3,4.3
294819.0,3.0,15.9,3.8
328634.0,7.4,14.5,2.6
336853.0,6.4,14.2,4.1
344774.0,4.0,8.8,2.2
328821.0,11.3,17.0,1.5
197948.0,4.8,14.0,4.2
328937.0,8.0,10.1,3.7
303246.0,5.0,9.5,5.1
320489.0,3.3,15.8,3.5
329548.0,8.2,13.4,2.5
305699.0,7.9,14.7,3.5
310173.0,3.7,14.0,3.7
330604.0,7.8,11.6,3.0
329627.0,6.1,14.3,4.6
302972.0,5.2,9.5,2.9
330754.0,3.8,16.8,1.4
342714.0,4.0,12.1,4.5
316583.0,3.6,15.4,3.4
330825.0,6.6,13.3,3.2
331673.0,5.3,14.1,4.4
394639.0,5.5,13.7,3.8
330939.0,7.2,13.4,3.2
375486.0,6.5,14.1,4.9
277364.0,4.6,15.4,3.2
331329.0,8.6,13.3,3.0
435674.0,5.7,11.8,3.8
315925.0,3.2,15.3,3.5
332106.0,7.4,14.0,2.4
305099.0,7.1,14.6,3.9
252605.0,4.5,15.5,3.5
332117.0,7.0,14.0,2.9
366499.0,6.4,12.5,4.1
270623.0,4.3,15.1,3.6
333169.0,7.3,13.6,2.8
343902.0,6.6,13.1,4.0
272106.0,5.2,14.0,3.3
333626.0,8.0,12.4,2.5
380767.0,6.5,11.9,4.2
265615.0,3.5,12.0,3.8
334795.0,7.5,10.9,2.1
286613.0,4.4,14.4,3.4
334903.0,7.9,13.4,2.7
347023.0,6.5,13.9,4.2
307617.0,3.4,16.1,3.4
334968.0,6.1,14.7,3.0
330131.0,5.7,15.0,3.7
259291.0,5.5,14.1,3.4
335401.0,7.4,14.0,2.6
376380.0,6.6,12.6,4.2
325796.0,4.0,13.2,3.3
335587.0,9.6,12.0,2.0
342225.0,6.0,13.3,4.1
314786.0,3.6,12.9,3.6
335689.0,7.1,11.5,3.0
290904.0,9.2,15.2,3.3
376919.0,4.3,12.5,3.3
337497.0,10.3,11.4,2.4
413768.0,6.3,12.1,4.3
261922.0,4.8,14.4,4.1
338030.0,8.2,13.2,2.3
287437.0,4.4,14.1,3.5
338263.0,8.0,12.4,2.3
379771.0,6.5,12.2,4.0
321549.0,7.8,14.7,3.6
338508.0,13.8,12.5,2.5
306008.0,13.7,11.8,4.2
289034.0,4.3,15.5,3.2
339100.0,7.8,12.5,2.8
326976.0,4.5,14.5,4.4
345823.0,1.4,17.1,4.2
339744.0,7.8,13.7,1.9
384952.0,4.6,10.7,4.9
291631.0,4.8,15.1,3.8
340013.0,8.2,13.0,2.4
334882.0,9.4,12.6,4.1
319088.0,3.5,15.2,3.5
340175.0,8.0,13.1,2.6
356643.0,6.1,13.4,4.2
293462.0,4.1,15.5,3.5
340997.0,8.1,12.3,3.0
348640.0,6.1,13.0,4.6
355945.0,5.3,10.5,3.0
340999.0,8.3,11.5,2.4
289445.0,7.8,12.9,4.9
343628.0,2.7,14.4,3.9
341051.0,6.6,12.5,2.1
347358.0,5.9,14.4,3.4
480432.0,3.5,12.7,3.3
341088.0,9.5,11.8,2.3
406542.0,5.9,12.0,4.1
299495.0,3.4,13.8,2.8
341222.0,6.8,15.4,2.6
285775.0,7.4,12.8,5.1
652816.0,2.4,10.1,3.3
341312.0,6.4,14.6,3.1
463055.0,4.8,12.9,3.9
329961.0,3.2,14.1,3.5
341617.0,5.9,14.1,2.9
360316.0,4.6,14.1,4.4
338114.0,3.7,14.1,3.4
341707.0,6.9,13.6,2.7
327396.0,6.4,14.8,4.1
335655.0,3.7,13.6,3.3
341938.0,6.3,14.2,2.8
327256.0,6.3,13.8,3.6
284370.0,4.1,14.5,3.5
343457.0,7.9,13.3,2.6
398568.0,5.6,12.3,4.0
315696.0,2.3,17.0,3.9
343658.0,5.5,15.4,3.1
335188.0,6.5,15.0,4.0
485837.0,4.1,12.0,3.3
344942.0,9.7,12.4,2.6
330303.0,5.2,13.1,3.5
345335.0,8.1,13.1,2.7
315655.0,8.9,13.8,4.2
330552.0,3.4,13.8,3.4
346474.0,6.8,12.9,3.0
351775.0,6.1,13.7,4.0
293530.0,6.0,9.7,2.6
346816.0,7.4,11.2,2.7
298811.0,4.8,15.0,3.5
347414.0,9.4,14.3,2.3
240414.0,11.1,15.3,4.3
685652.0,3.0,13.4,3.1
347938.0,8.0,13.7,2.2
276380.0,8.4,16.6,4.3
329672.0,1.9,15.4,3.3
348170.0,4.8,12.7,2.4
334613.0,9.2,12.9,3.5
303034.0,4.2,14.2,3.5
349133.0,6.3,12.9,2.0
392660.0,5.2,12.3,4.2
313560.0,4.0,14.7,3.4
351499.0,6.1,14.0,2.8
366287.0,5.7,13.4,4.3
284013.0,4.0,15.5,3.5
302673.0,2.4,11.3,2.7
353442.0,8.4,13.9,3.6
394458.0,4.3,10.2,4.8
302628.0,5.2,12.8,2.4
354294.0,8.8,10.9,3.0
301444.0,4.7,12.5,3.1
354521.0,7.3,13.1,2.8
342413.0,6.1,13.5,4.6
315818.0,3.7,15.4,3.3
354636.0,6.2,15.3,2.4
393510.0,6.1,9.2,4.3
252283.0,4.6,15.5,3.6
355475.0,7.4,13.4,2.7
401591.0,5.2,13.5,4.3
524581.0,4.2,11.5,3.2
355664.0,10.2,12.9,2.5
344583.0,8.0,10.8,4.3
309498.0,4.3,14.7,3.5
355823.0,7.2,12.9,2.7
415659.0,5.6,11.6,3.9
523214.0,3.1,12.3,3.1
356184.0,11.5,9.9,1.3
332525.0,4.2,12.3,3.3
357584.0,7.2,13.2,2.3
349500.0,5.0,13.4,4.1
292368.0,3.5,16.0,4.1
357611.0,9.4,15.3,2.2
219231.0,5.8,17.4,4.7
358980.0,3.1,13.5,3.3
357808.0,6.5,13.1,2.6
372328.0,5.7,13.7,4.1
320904.0,5.0,13.5,2.9
359867.0,9.7,12.1,2.8
338693.0,7.6,11.1,4.2
326702.0,3.9,14.8,3.3
360791.0,7.9,12.5,3.0
333062.0,7.0,13.4,3.9
320432.0,3.3,14.3,3.4
361444.0,8.6,12.1,2.2
412688.0,5.1,12.3,4.3
1596514.0,2.1,11.2,3.0
361725.0,8.8,12.9,2.0
374397.0,6.9,13.3,4.0
356809.0,4.8,11.7,3.5
363925.0,9.0,12.6,2.9
256842.0,12.5,9.7,3.6
270542.0,4.2,15.0,3.5
364618.0,6.8,13.2,2.7
371851.0,6.2,12.7,4.4
301342.0,4.1,14.8,3.7
315460.0,4.0,13.9,3.4
365354.0,7.1,13.4,2.3
377943.0,4.9,13.0,4.8
318375.0,3.3,14.5,3.5
365823.0,6.7,12.9,2.3
362070.0,5.9,12.7,3.8
308527.0,4.1,15.6,3.2
366015.0,7.3,15.8,2.3
337803.0,7.2,15.3,4.0
347416.0,3.0,14.4,3.3
369289.0,7.3,13.8,2.6
400713.0,6.7,12.5,3.9
361401.0,5.2,12.4,3.5
369309.0,9.2,12.9,3.0
280524.0,8.1,13.7,4.5
333508.0,4.2,12.7,3.4
369456.0,7.5,11.9,2.3
405966.0,6.5,12.1,4.2
933592.0,4.0,7.3,3.0
369784.0,6.0,13.9,2.9
313369.0,3.6,15.2,3.3
369846.0,9.3,12.9,1.9
276920.0,9.1,14.8,3.9
349735.0,3.4,14.3,3.4
369890.0,7.4,12.6,3.2
362721.0,5.3,13.8,4.8
219122.0,5.2,16.6,3.5
370322.0,8.3,12.0,3.2
527421.0,4.0,10.7,4.1
413572.0,4.1,12.4,3.4
370496.0,8.0,12.5,2.5
347636.0,8.8,12.3,4.4
332251.0,3.3,15.0,3.2
370511.0,6.3,13.3,2.5
372075.0,6.7,12.6,4.3
291021.0,3.9,15.6,3.4
297628.0,2.4,16.0,4.3
371916.0,8.4,10.7,2.9
350499.0,3.7,13.8,3.6
372143.0,6.8,13.4,1.9
461676.0,4.3,11.9,3.8
312974.0,4.0,13.6,3.5
372417.0,6.6,12.7,3.1
401608.0,4.9,13.0,4.3
290646.0,2.0,12.8,4.8
372458.0,22.8,5.0,3.5
1167098.0,1.4,4.3,3.8
328504.0,4.4,13.4,3.4
372882.0,8.7,11.9,2.5
390770.0,6.4,12.2,4.1
278593.0,4.3,15.3,3.4
372942.0,6.8,13.2,2.7
401134.0,6.0,12.4,4.1
297024.0,4.0,13.8,3.4
373214.0,6.8,11.6,2.6
404891.0,5.3,11.7,4.1
327084.0,3.8,14.3,3.3
373335.0,7.4,12.6,2.3
382701.0,5.0,13.6,3.7
333734.0,3.0,14.7,3.0
374375.0,4.1,14.1,1.6
